3830 5749
2 2194 3388
2 2025 1562
2 1200 883
2 1489 125
2 2283 1787
2 3238 3662
2 837 2761
2 1340 66
2 1569 1905
2 2120 436
2 2387 3423
2 2296 2647
2 1133 2036
2 199 3286
2 3737 2771
2 3019 3471
2 2370 1972
2 3043 3272
2 3506 559
2 16 3675
2 3742 569
2 3310 1309
2 2298 838
2 3187 3371
2 1173 2385
2 2071 114
2 2177 2238
2 2739 3047
2 3255 1932
2 3735 1594
2 134 2863
2 1765 2688
2 1530 3339
2 817 2914
2 56 2946
2 548 1711
2 860 3588
2 3173 3766
2 2965 1267
2 2454 3740
2 1546 401
2 3127 1181
2 2489 870
2 2074 2447
2 2850 843
2 3192 1050
2 20 2899
2 73 2853
2 819 1027
2 1383 1778
2 3205 631
2 3359 196
2 2473 22
2 3751 2109
2 1528 593
2 3484 2783
2 3544 3545
2 1954 3465
2 3575 1994
2 1803 1576
2 2463 229
2 1125 3637
2 2910 3435
2 468 3016
2 896 1111
2 1866 2787
2 2189 672
2 1579 380
2 2799 1328
2 210 41
2 3486 2003
2 61 1827
2 1616 749
2 374 117
2 3293 3545
2 3375 1225
2 6 3694
2 2049 3328
2 559 2352
2 3522 2062
2 1103 1816
2 614 3231
2 1474 3222
2 2110 2018
2 1326 3524
2 2315 486
2 373 1783
2 2275 1997
2 1325 3717
2 2754 3128
2 2257 2635
2 340 1322
2 3022 2301
2 3304 1250
2 2069 800
2 2734 736
2 2859 2526
2 2654 3513
2 2952 3585
2 3404 291
2 38 2158
2 410 378
2 3721 1697
2 1781 2236
2 3627 911
2 1869 1072
2 1891 2508
2 1796 2682
2 2368 2674
2 2222 624
2 3532 367
2 2016 231
2 1385 748
2 3412 304
2 584 2305
2 2824 2751
2 2226 3584
2 3713 1598
2 612 2730
2 105 997
2 1719 420
2 2402 491
2 2362 2311
2 59 2957
2 1761 2258
2 3104 3094
2 2626 2402
2 3702 680
2 2862 3354
2 678 2809
2 2810 1210
2 382 2561
