13590 21020
2 11842 7423
2 3753 8518
2 12898 1642
2 543 902
2 8129 6570
2 5293 2073
2 4711 8976
2 3401 8946
2 8173 6218
2 1494 5559
2 903 2121
2 3179 6969
2 3119 8281
2 198 8954
2 12901 2037
2 3857 2992
2 9959 12365
2 4391 2571
2 9205 10253
2 7209 10651
2 7837 9836
2 7728 13322
2 4563 8089
2 3202 9351
2 365 9559
2 4381 9378
2 12323 3934
2 4576 12979
2 13075 13034
2 8100 4907
2 633 2858
2 10043 1039
2 3387 9004
2 4159 9220
2 1782 12722
2 4495 971
2 7996 454
2 2455 10583
2 6390 10079
2 9415 1721
2 8677 9478
2 2136 2749
2 1390 5080
2 3991 8817
2 10843 1537
2 12872 13478
2 9295 2755
2 10877 2728
2 1631 11987
2 941 6794
2 4696 1078
2 6882 5233
2 8746 12313
2 12453 2149
2 4920 3164
2 8320 3205
2 6309 3295
2 8352 6887
2 11408 447
2 10977 11264
2 3973 8260
2 6685 10380
2 12121 2383
2 3104 1747
2 5441 12779
2 13021 5634
2 13310 13553
2 9234 3058
2 12137 11180
2 6104 4756
2 4252 1531
2 8608 11942
2 7187 8134
2 7752 2500
2 10829 8341
2 418 4903
2 6097 2192
2 12194 12191
2 6770 7974
2 4297 451
2 8457 10406
2 1294 4028
2 11840 10338
2 2308 4430
2 1607 8923
2 3932 10319
2 2872 7151
2 6646 699
2 7761 1414
2 12912 8373
2 8596 13445
2 3866 11926
2 5928 12815
2 6289 5933
2 7434 2732
2 4609 1008
2 65 6618
2 9985 1597
2 5122 2239
2 1266 12238
2 6403 4864
2 8494 9020
2 293 3985
2 11076 676
2 9068 2818
2 11070 404
2 12430 9445
2 10376 7019
2 8580 2570
2 1814 5636
2 230 2194
2 3735 1891
2 6085 12637
2 10775 6525
2 7020 3303
2 3938 10908
2 4173 9473
2 2782 4007
2 7364 832
2 315 5174
2 12528 12738
2 420 2200
2 5062 7020
2 6122 6242
2 4283 4218
2 13564 653
2 10725 3012
2 1605 5200
2 4023 6113
2 13431 283
2 11595 4301
2 13177 6247
2 5409 2919
2 9262 8566
2 10786 7186
2 2637 6795
2 2864 12917
2 3093 4946
2 9371 12496
2 13045 6383
2 12314 984
2 9017 3823
2 669 3854
2 644 5061
2 5739 2160
2 3505 1931
2 1425 12862
2 8341 13294
2 12295 8019
2 2983 7099
2 12931 6382
2 11562 10690
2 5202 3066
2 13466 2112
2 12090 6737
2 4823 2040
2 1880 8353
2 1969 3838
2 10242 6847
2 1466 1586
2 13420 12023
2 2740 5222
2 13356 11569
2 13538 12895
2 36 946
2 11531 229
2 3040 5589
2 2616 8421
2 12718 7394
2 3676 4373
2 3637 13190
2 12144 4043
2 7449 9790
2 8253 3981
2 2723 1501
2 2262 6923
2 8911 10857
2 10914 8499
2 6243 12201
2 4480 4769
2 5812 5548
2 6383 12059
2 4258 4968
2 11644 4627
2 3393 8102
2 12294 10473
2 10434 7277
2 7983 1281
2 6792 6267
2 426 11108
2 4300 3535
2 1514 7272
2 3248 13335
2 4344 9125
2 4005 2060
2 7888 12621
2 5652 6814
2 13285 13515
2 2019 12664
2 1342 13196
2 12832 11106
2 5689 3773
2 11357 8780
2 5617 10193
2 3243 12222
2 12465 6499
2 7312 1143
2 10853 5280
2 6012 2448
2 9332 11860
2 749 1081
2 7706 6572
2 954 11224
2 11980 1892
2 13407 1456
2 6271 11605
2 3522 7773
2 9818 7076
2 8503 867
2 2599 6209
2 12346 11330
2 10580 2601
2 1971 8612
2 7103 5860
2 5423 11700
2 12316 5127
2 6293 9592
2 5332 10887
2 2403 2435
2 4059 6057
2 9908 6281
2 1713 702
2 7264 12694
2 7141 9329
2 11111 9920
2 6239 3091
2 352 11247
2 12459 8911
2 1552 6397
2 6551 6047
2 5911 11096
2 4300 10789
2 11812 4315
2 6635 8788
2 6668 3043
2 9305 9292
2 8405 10088
2 967 13319
2 4371 968
2 8310 3599
2 12228 3066
2 8499 10374
2 2748 7124
2 4048 12736
2 615 4991
2 9352 8217
2 6608 3824
2 1301 11630
2 5416 5868
2 1797 9223
2 2582 886
2 10930 4537
2 4508 10196
2 9177 664
2 1962 7862
2 6343 9386
2 12706 4306
2 5612 557
2 12579 10809
2 7139 7735
2 5972 2806
2 1949 12131
2 9356 5936
2 7117 2516
2 10698 4940
2 4874 13137
2 898 9453
2 6006 11131
2 4350 7658
2 7253 973
2 3031 6788
2 470 9765
2 7107 1547
2 6501 9244
2 11293 1835
2 1345 11068
2 3504 11134
2 12791 429
2 12351 10326
2 4232 13303
2 9659 11254
2 2335 12517
2 1683 11146
2 7303 9940
2 4494 9769
2 11068 2987
2 5148 8851
2 6698 5703
2 12516 6697
2 3520 2415
2 5602 13217
2 5670 11585
2 10223 1757
2 7625 6220
2 10329 6408
2 4484 10460
2 4258 6337
2 11314 7672
2 12154 11150
2 10197 4449
2 756 8051
2 12204 5799
2 1660 12598
2 1880 4174
2 5894 2957
2 8826 13027
2 7970 3899
2 3474 8575
2 6021 1806
2 4271 4784
2 8462 5914
2 10220 2344
2 4017 97
2 9465 4300
2 5687 9238
2 5633 9663
2 5578 814
2 9054 11109
2 5654 7302
2 2583 5325
2 13459 6609
2 11534 1002
2 10097 984
2 552 1061
2 9273 12530
2 3769 12653
2 4320 2197
2 5937 4036
2 12884 5055
2 4998 10272
2 2750 6695
2 10265 12154
2 8047 5985
2 11229 5101
2 403 12960
2 2742 3003
2 989 10451
2 11207 9144
2 13414 5950
2 12093 10540
2 5210 4782
2 5247 8191
2 12789 7148
2 3443 4001
2 752 7747
2 6417 3185
2 11165 8103
2 4622 4697
2 287 903
2 217 7313
2 10672 2978
2 912 107
2 5273 8736
2 10711 7714
2 5540 2457
2 12103 2511
2 7253 11555
2 8223 9357
2 2465 3722
2 9202 5219
2 13067 3633
2 10704 1155
2 1771 1696
2 3043 6278
2 8227 11765
2 8229 8494
2 5171 2475
2 177 6533
2 1100 25
2 13539 10707
2 1640 4693
2 5833 592
2 5265 9967
2 7659 3371
2 11499 3809
2 6786 1121
2 12455 2452
2 12778 13306
2 12105 2353
2 1582 3265
2 4712 11170
2 5449 9333
2 2971 7395
2 11946 11673
2 1687 10820
2 9198 12230
2 9671 2317
2 11882 1186
2 2030 1082
2 12095 8401
2 4419 7912
2 9105 3904
2 8541 8912
2 9216 11785
2 775 11106
2 662 11623
2 10468 7574
2 5264 11465
2 5533 5594
2 4168 6656
2 11125 13004
2 6268 2634
2 767 9993
2 517 6236
2 5248 10315
2 8817 10076
2 10488 7713
2 6912 10678
2 12193 2916
2 5682 12611
2 4343 4141
2 1129 3586
2 3242 13271
2 439 5758
2 13002 12133
2 11703 9646
2 8130 4894
2 8811 6968
2 3773 6688
2 10934 6075
2 9076 9934
2 6877 6233
2 2970 2457
2 11607 7771
2 6112 949
2 8191 7323
2 10992 3896
2 6606 1894
2 492 5218
2 11205 425
2 13248 11743
2 8928 4093
2 12691 10656
2 1014 13290
2 8504 10709
2 8115 244
2 10873 4145
2 3004 10332
2 7683 11950
2 10498 3941
2 4193 6528
2 12824 6588
2 3625 3431
2 3304 9362
2 5142 3034
2 3457 8151
2 4527 7249
2 1948 8302
2 921 3719
2 4959 7362
2 1093 2364
2 674 834
2 2336 12332
2 8492 2560
2 4918 8385
2 11337 7910
2 1231 6086
2 5043 1177
2 13334 4292
2 317 9611
2 823 7577
2 995 11673
2 3515 13182
2 10270 13137
2 6306 9981
2 3009 3677
2 13500 9428
2 8638 11007
2 940 7737
2 5678 6067
2 3937 9308
2 1354 9907
2 5806 12239
2 3619 1576
2 8988 10529
2 9544 12512
2 9689 3064
2 8239 2666
2 7709 1175
2 7610 1922
2 7504 125
2 5567 2773
2 5431 3118
2 7710 13034
2 1842 5500
2 91 8354
2 10431 2083
2 7961 6703
2 1919 6209
2 11754 13568
2 1968 5603
2 2564 2007
2 7799 5195
2 9690 7418
2 3826 3510
2 11682 6315
2 1683 2278
2 7612 3021
2 1008 8420
2 8064 8569
2 11645 11671
2 10876 1096
2 8863 12232
2 4241 8613
2 9509 3143
2 4328 10705
2 10683 4478
2 8853 3988
2 2802 10735
2 4721 10659
2 12567 10803
2 2990 1392
2 2958 12608
2 12775 10998
2 12479 278
2 9868 4101
2 8480 4989
2 9002 5879
2 9296 7083
2 5428 5009
2 1673 10480
2 8216 9104
2 12179 3757
2 145 5484
2 2890 8800
2 3864 13251
2 5798 13263
2 11629 7100
2 1862 7033
2 1108 8813
2 2093 9114
2 10444 11495
2 8458 8004
2 3049 8795
2 7315 7136
2 13410 7980
2 12070 1026
2 4537 717
2 3337 13409
2 7867 889
2 10078 12293
2 10683 4543
2 11027 2129
2 5919 12788
2 6253 7677
2 1159 6280
2 3345 328
2 4307 5213
2 7558 3713
2 8498 9696
2 13311 6653
2 527 6665
2 3164 4834
2 1779 11137
2 11820 9213
2 3734 13234
2 4158 7593
2 5430 12432
2 11601 5441
2 7521 7984
2 8937 8916
2 10168 12373
2 3239 2667
2 5946 13537
2 4270 12651
2 6504 8306
2 7421 1037
2 9935 6148
2 1272 10436
2 11224 10689
2 1733 10205
2 9311 10514
2 6073 7907
2 13090 1426
2 10985 11581
2 2759 4754
2 7808 2126
2 9369 9051
2 2020 3128
2 7903 11578
2 9465 5085
2 10720 12272
2 11731 6512
2 10048 10827
2 6216 1257
2 9916 8249
2 10609 10526
2 7568 10512
2 9282 4341
2 1052 6526
2 958 6106
2 5417 3022
2 12980 7338
2 4018 3624
2 4464 5787
2 4268 9441
2 6350 7346
2 1080 6432
2 12246 4563
2 3462 5952
2 3554 5204
2 7885 3785
2 10170 2714
2 11826 10170
2 8536 13552
2 8363 255
2 10293 9800
2 488 4160
2 4601 10574
2 5925 3976
2 9992 9311
2 12610 10998
2 10062 3468
2 12123 12601
2 4067 13313
2 9288 1251
2 3651 13342
2 1310 1368
2 7198 2801
2 12203 2164
2 10116 8148
2 9561 397
2 11307 3281
2 3603 13297
2 2303 13554
2 5547 86
2 3375 9900
2 8219 1629
2 4666 5006
2 13041 3070
2 9539 2627
2 10342 9324
2 13467 12739
2 231 4384
2 298 11087
2 11055 7800
2 6558 155
2 10598 5885
2 8756 6988
2 7288 3051
2 2872 13128
2 11721 12149
2 5016 3711
2 9305 5830
2 7106 8782
2 12307 3165
2 7843 738
2 9798 10033
2 13088 3344
2 7077 10666
2 9026 200
2 5585 10545
2 6196 13126
2 12612 2988
2 6201 10630
2 12487 3713
2 7864 7699
2 536 5156
2 8026 2052
2 9670 13481
2 12095 227
2 4440 1480
2 4992 2265
2 5104 5389
2 8158 2335
2 3021 1131
2 7573 10996
2 3147 4098
2 3307 10715
2 12293 5314
2 7160 12408
2 7180 1817
2 8140 1746
2 5901 7251
2 9526 10065
2 6390 2562
2 275 4602
2 13300 2474
2 12245 12727
2 1325 11253
2 8867 8982
2 2832 1245
2 11192 12258
2 19 13145
2 8981 3475
2 3507 4528
2 8434 1515
2 13130 11813
2 10282 13470
2 5982 12776
2 7708 9380
2 11589 3901
2 3209 4861
2 10471 7643
2 5189 9479
2 12983 419
2 12109 2023
2 6432 3947
2 3 6294
2 1733 6154
2 12148 9394
2 7900 5463
2 8072 2581
2 11176 11511
2 9535 3483
2 13307 12064
2 13548 9584
2 7740 7104
2 11619 11835
2 12311 8727
2 12824 8146
2 6701 7523
2 12476 12310
2 7742 10657
2 6165 9439
2 5099 567
2 5736 5862
2 3208 2943
2 7348 2340
2 11474 10647
2 9958 7626
2 1037 4533
2 610 4863
2 2911 10635
2 3860 12737
2 13582 5456
2 209 5651
2 7205 13563
2 10415 8672
2 11185 12728
2 1578 8296
2 6578 4852
2 12088 5199
2 12122 824
2 10407 10083
2 10592 1893
2 4906 2090
2 11313 9421
2 4747 1305
2 5633 12392
2 10840 3716
2 9809 12506
2 1432 7812
2 1710 4088
2 12674 4068
2 4596 11054
2 1241 4550
2 2617 7202
2 9589 12881
2 11791 4254
2 12610 7651
2 760 9034
2 812 11820
2 12242 12117
2 5895 3935
2 9872 9638
2 10162 2811
2 6984 13344
2 1787 4114
2 5828 11788
2 5851 7916
2 10087 5941
2 7291 4311
2 1966 4720
2 3999 1877
2 4004 2316
2 13211 13390
2 9223 10573
2 2608 4649
2 1398 2985
2 11784 8031
2 1513 6020
2 3429 7190
2 12251 10128
2 9362 680
2 5489 1270
2 5173 2900
2 3383 9410
2 4570 6184
2 12430 116
2 4988 8887
2 4844 120
2 7858 6491
2 8849 11074
2 1335 5397
2 905 5433
2 9261 10296
2 2955 10215
2 1318 5167
2 630 3559
2 13053 8915
2 9830 8265
2 9517 5858
2 13511 558
2 12267 6465
2 370 12880
2 10961 131
2 3144 6403
2 7636 11995
2 10174 4063
2 11513 3427
2 1221 1225
2 355 11091
2 9442 3655
2 8846 5560
2 777 4768
2 4941 2473
2 1589 3566
2 5609 3408
2 9230 781
2 4376 6724
2 10897 7872
2 3011 5975
2 8957 372
2 1842 7501
2 5419 11686
2 4499 13548
2 1288 12422
2 9244 4066
2 2942 7673
2 5722 12174
2 6986 13440
2 6144 7007
2 6030 13020
2 4922 7919
2 1006 2199
2 9369 10101
2 10590 11898
2 11112 7831
2 8300 3290
2 3829 6434
2 4944 5738
2 6679 8370
2 13006 6861
2 5437 2257
2 4326 6494
2 1127 11195
2 10684 3304
2 4754 11179
2 11679 10454
2 7650 1705
2 4663 13031
2 4144 619
2 8998 2035
2 10315 8803
2 5271 225
2 7007 9679
2 6639 13003
2 6137 9079
2 10820 239
2 1682 2014
2 10920 1738
2 3718 2429
2 5962 5164
2 10062 6844
2 12814 8789
2 2649 3577
2 486 12216
2 4119 270
2 9739 10440
2 5809 12602
2 7678 5116
2 73 9259
2 2840 5351
2 5996 5802
2 6010 12200
2 8158 10211
2 4126 11329
2 7467 11366
2 5302 10861
2 12683 4045
2 7500 2695
2 976 11968
2 7000 8883
2 9632 3874
2 1677 3480
2 13127 8467
2 3659 2032
2 9272 9542
2 10632 11293
2 3455 5042
2 13478 6891
2 266 12549
2 4946 8836
2 10859 7373
2 2220 963
2 4242 4064
2 5135 43
2 7873 10186
2 11191 7788
2 11525 11904
2 559 6808
2 393 8215
2 2250 12531
2 8626 6411
2 12225 1820
2 11900 2161
2 4312 10274
2 9303 1158
2 7486 12094
2 12633 3802
2 6176 950
2 7823 2772
2 11529 9570
2 13546 11746
2 13554 12399
2 10448 6786
2 7305 11190
2 3506 911
2 6543 12050
2 2782 5397
2 3546 3756
2 13074 7754
2 2503 11095
2 5712 13520
2 12301 13274
2 3941 750
2 12284 6048
2 6797 2068
2 6886 9580
2 6652 1970
2 6269 11879
2 1969 2360
2 11564 3657
2 11641 12913
2 604 6870
2 9125 13152
2 9194 3074
2 8225 1329
2 11640 2630
2 6400 8803
2 8989 4856
2 2386 6863
2 5792 4801
2 9650 4390
2 11485 685
2 5925 4014
2 4065 246
2 7618 1708
2 6161 4986
2 7661 6396
2 1265 1464
2 8930 6077
2 9588 4503
2 8082 4503
2 8748 8026
2 9813 986
2 5994 9681
2 9696 9904
2 9842 3351
2 5231 9759
2 13245 9172
2 6065 12291
2 12039 8117
2 11950 209
2 2449 772
2 4413 10867
2 11906 12020
2 6710 1769
2 9030 6930
2 4514 4742
2 3592 2997
2 8307 13196
2 12508 9840
2 5511 5986
2 13548 8186
2 5391 878
2 11774 11062
2 6703 2258
2 2502 7461
2 2108 8723
2 5518 4542
2 8943 11811
2 2543 6480
2 6214 11159
2 8841 13346
2 4910 13223
2 10572 4837
2 6671 11300
2 10309 4134
2 8982 4994
2 12855 6750
2 4490 11573
2 5 4379
2 2799 9325
2 3963 4979
2 5710 704
2 8683 12140
2 7768 702
2 11086 11711
2 10102 11807
2 10841 11941
2 13244 4929
2 12803 2653
2 9833 12471
2 13278 6876
2 4690 13260
2 10332 8307
2 2476 10358
2 9344 5854
2 13194 8222
2 7270 10513
2 8870 11580
2 5391 591
2 11064 9327
2 5760 11643
2 11105 11826
2 7877 8349
2 3688 2919
2 7497 5880
2 11201 3439
2 6694 4410
2 13080 622
2 11598 5091
2 4249 10188
2 11248 5849
2 9915 8558
2 1512 2525
2 9311 8699
2 9039 6824
2 12953 5227
2 10676 4560
2 12386 2051
2 13438 348
2 13383 8561
2 1739 13099
2 6043 12472
2 12457 12288
2 10288 2935
2 2528 2599
2 1340 7648
2 9417 371
2 6259 10262
2 7954 4592
2 11771 7443
2 7600 13146
2 3493 7769
2 9957 9378
2 9523 4311
2 10865 2460
2 6740 7440
2 8746 5171
2 157 5793
2 11445 6949
2 1242 892
2 6212 11095
2 7566 7621
2 8591 9890
2 8816 11199
2 11910 12675
2 1616 6504
2 10961 11768
2 11234 12250
2 9776 8557
2 2286 6332
2 7898 3847
2 4182 7102
2 2235 13433
2 3581 10936
2 195 1336
2 762 13031
2 2994 13581
2 5938 428
2 316 7434
2 11388 8845
2 3259 9069
2 8928 6697
2 6707 8649
2 4754 5285
2 7489 1845
2 2242 11584
2 3490 4391
2 3172 2337
2 10173 5660
2 8598 9655
2 1567 9739
2 9511 1617
2 4416 10851
2 7161 7682
2 2411 13281
2 2973 1987
2 3638 12819
2 3698 3243
2 10037 2085
2 12794 1343
2 10400 895
2 1978 448
2 9940 12717
2 5909 10994
2 1862 12763
2 8376 13210
2 2248 12129
2 6486 3380
2 13221 6544
2 5772 11754
2 8830 4793
2 4265 1226
2 10213 8922
2 9878 3671
2 11612 432
2 4960 9010
2 12426 3436
2 6854 3511
2 3707 5764
2 4146 3828
2 3821 1554
2 4283 7298
2 3204 2841
2 869 5160
2 11892 13247
2 9835 12217
2 5070 1687
2 4555 8971
2 933 9077
2 2357 3690
2 11425 8696
2 6963 11983
2 12771 369
2 10392 2977
2 13204 692
2 3853 8254
2 11473 13561
2 4856 3833
2 4897 4859
2 13490 1503
2 7461 866
2 6862 3561
2 6761 6061
2 11212 1063
2 9281 1397
2 8091 10245
2 6954 2410
2 6278 7979
2 6628 9051
2 11835 10527
2 11442 12916
2 1571 8120
2 7193 3195
2 586 774
2 12926 9581
2 3228 10799
2 1891 5456
2 2458 6813
2 6841 12257
2 12028 3849
2 2399 5351
2 9107 11532
2 5804 8127
2 3215 5825
2 13495 1098
2 7584 10050
2 9907 1436
2 6403 4638
2 8586 8656
2 9751 10246
2 12930 10573
2 3680 2456
2 8882 4137
2 10939 12278
2 2672 12286
2 6743 6638
2 11079 1614
2 7055 4554
2 12625 6068
2 8156 1561
2 12161 7493
2 6385 8664
2 11212 9954
2 11277 1932
2 4369 13383
2 10469 6270
2 8760 3017
2 5782 3548
2 11272 87
2 3686 3852
2 648 1495
2 5963 5150
2 12153 7282
2 1226 8410
2 7039 3834
2 1980 985
2 8543 4193
2 5479 10596
2 3098 5
2 10517 4485
2 2685 4741
2 9648 1135
2 5088 9097
2 5734 4577
2 11458 12931
2 11077 4747
2 12204 1225
2 9905 3200
2 8268 3237
2 7716 6959
2 2309 4832
2 8711 6633
2 8260 5907
2 4567 8922
2 2068 6019
2 9605 4909
2 11691 12952
2 9001 2169
2 11259 10297
2 7995 8172
2 9413 12285
2 2236 5714
2 4467 11337
2 13283 11107
2 10461 1622
2 13151 880
2 3816 4665
2 5891 5090
2 5551 9884
2 9250 1413
2 1520 3777
2 4691 1081
2 9414 11136
2 4671 5929
2 5111 7726
2 1457 1316
2 9019 4050
2 13166 2736
2 13124 11369
2 2410 854
2 8652 6410
2 7424 557
2 7111 2855
2 6985 6074
2 5398 4178
2 7516 5453
2 10176 13505
2 3408 8998
2 7369 6306
2 12817 8792
2 13293 5440
2 8206 10759
2 2050 9270
2 1927 12616
2 175 4074
2 4388 12833
2 4848 12255
2 10239 2899
2 9406 3301
2 4817 11396
2 2925 9921
2 7550 11537
2 12962 518
2 11758 2189
2 4063 5621
2 11706 2229
2 5184 7244
2 333 1499
2 6597 12655
2 8085 8129
2 8944 4409
2 10560 10778
2 5729 4915
2 9089 8171
2 1954 13413
2 11595 12154
2 981 12440
2 10579 46
2 8992 751
2 7406 2606
2 3083 8886
2 3933 85
2 9980 9859
2 1283 89
2 7040 9581
2 3645 7017
2 2975 5870
2 10247 12793
2 11972 3335
2 1742 8126
2 11305 11410
2 1047 2282
2 9050 6199
2 4675 13040
2 5766 3648
2 3487 10450
2 805 6301
2 10523 2579
2 10825 10404
2 562 7344
2 12784 11034
2 5453 9155
2 7473 4525
2 6473 12874
2 8725 1011
2 10152 375
2 1212 7863
2 847 8969
2 2255 7584
2 10823 1520
2 9106 6165
2 12946 11187
2 8025 9023
2 6949 2397
2 11201 7973
2 10595 8285
2 5036 2217
2 1178 12926
2 9598 7259
2 3752 2597
2 1300 5698
2 572 701
2 12700 1303
2 9318 11236
2 10326 1276
2 1379 11177
2 8288 5952
2 6258 13543
2 5826 6181
2 8041 8269
2 13218 4684
2 1770 9185
2 8532 117
2 9089 11913
2 10442 2619
2 11288 10955
2 656 10403
2 498 5614
2 265 7760
2 4148 1599
2 3923 1973
2 5456 3677
2 3876 13542
2 12890 11870
2 441 312
2 10305 2304
2 2444 4049
2 11600 2517
2 5918 4523
2 6280 13473
2 13078 3319
2 694 4498
2 11147 11946
2 2604 7897
2 12086 9916
2 9789 7849
2 10999 4778
2 8294 12288
2 8901 11307
2 6959 10459
2 12061 10576
2 9381 11713
2 1486 1380
2 7182 12233
2 2847 11099
2 1027 13241
2 7869 11103
2 6805 1849
2 649 2476
2 13399 12555
2 6830 6626
2 7766 8706
2 12132 9016
2 5770 9086
2 5565 5630
2 13496 12118
2 7510 12837
2 1322 1556
2 448 9107
2 10249 5103
2 6392 13321
2 5344 6318
2 2966 9568
2 10896 11980
2 4934 8968
2 639 11302
2 3194 8832
2 1580 9355
2 9220 11126
2 5153 3259
2 13315 6014
2 608 4272
2 7284 733
2 6190 7741
2 3590 9577
2 12064 7305
2 7625 11855
2 10420 10665
2 12183 7891
2 2978 4661
2 167 4453
2 7882 8060
2 8463 4855
2 4886 1693
2 11661 7855
2 599 5095
2 2680 3950
2 1223 9181
2 7273 11167
2 2735 3162
2 7020 1082
2 11298 1020
2 7113 12496
2 11251 5600
2 1356 12022
2 2197 11808
2 6460 13345
2 10426 7620
2 12511 6431
2 7680 10532
2 12488 11806
2 12116 4312
2 3374 4845
2 13583 2382
2 5626 7772
2 2006 4329
2 1650 2735
2 7635 8463
2 1001 4020
2 5736 5411
2 2894 1615
2 4806 2849
2 13501 4575
2 13577 6011
2 2879 11713
2 4541 3668
2 6674 10543
2 3087 11757
2 6993 3340
2 3508 556
2 408 12674
2 5902 7686
2 1426 7590
2 5835 5173
2 10530 8553
2 8010 3897
2 10091 2405
2 9855 13567
2 359 7502
2 3502 9876
2 6602 3347
2 5460 7543
2 5244 1001
2 6754 8066
2 1022 8697
2 4668 8094
2 1847 11823
2 8042 28
2 8927 1874
2 11501 4671
2 4001 10877
2 5727 9934
2 12167 4370
2 12306 11089
2 10869 743
2 4113 7246
2 800 5459
2 2916 6041
2 9073 5957
2 8919 8573
2 7448 5652
2 5169 12300
2 13316 5072
2 1021 13416
2 2923 5542
2 4099 288
2 10834 858
2 8908 11084
2 13455 2035
2 2041 1519
2 12701 7668
2 1055 10028
2 2694 9856
2 5144 10899
2 3037 6568
2 12065 3924
2 3033 216
2 12466 1291
2 9368 3957
2 10933 10304
2 899 2267
2 5052 2540
2 10001 2071
2 6044 1475
2 1109 4625
2 1095 7587
2 10006 5090
2 4264 1806
2 1348 4159
2 1162 589
2 12502 9796
2 11538 6185
2 229 4569
2 10672 7211
2 7465 660
2 13051 1620
2 4623 11146
2 6265 7634
2 9372 12584
2 12252 7038
2 595 7815
2 10770 5778
2 1018 8171
2 2554 10177
2 4382 848
2 10165 1457
2 6038 9993
2 4323 8931
2 2659 11838
2 4452 1028
2 10100 2446
2 12518 8865
2 8860 12696
2 7239 7156
2 8093 12782
2 6007 8080
2 2011 10915
2 4040 11119
2 1736 1940
2 2745 3819
2 12344 2569
2 216 11708
2 10877 2064
2 5857 2668
2 10955 7588
2 13159 5843
2 2131 12647
2 9302 2672
2 4689 9994
2 8295 2828
2 6404 2523
2 6040 10282
2 11881 2881
2 5808 11111
2 5492 3973
2 7069 6584
2 3617 11063
2 8562 7954
2 4374 4
2 4982 12057
2 11230 3552
2 8036 11653
2 4826 13582
2 10350 11735
2 7892 9614
2 12112 5208
2 9111 11358
2 9351 233
2 4237 12615
2 3747 1499
2 10387 9421
2 11937 7870
2 8254 12259
2 7480 4779
2 13086 5797
2 7667 516
2 12554 3275
2 13370 1460
2 6339 8
2 11887 6599
2 7162 10146
2 2980 1778
2 9887 9874
2 6518 12843
2 499 11404
2 5022 7962
2 5819 8486
2 10319 5921
2 9585 587
2 5107 8530
2 5110 13166
2 12177 7427
2 3002 7097
2 12593 11691
2 8693 12791
2 1702 12374
2 8564 8801
2 11931 577
2 657 3497
2 7058 7343
2 12581 5778
2 214 13023
2 3499 10973
2 12336 10084
2 11285 3616
2 5535 7071
2 4951 10042
2 6836 10075
2 13307 1073
2 6000 5023
2 9785 10885
2 4432 6374
2 9628 327
2 12622 11650
2 2282 3987
2 11038 8903
2 253 2955
2 10569 9573
2 4302 12098
2 5454 11260
2 6904 12458
2 7018 11918
2 8682 1598
2 4292 10260
2 530 505
2 12578 5690
2 57 2611
2 1781 3737
2 4225 4593
2 12635 12605
2 6262 7930
2 1932 4393
2 11194 5668
2 1378 4389
2 7071 7509
2 8996 13158
2 9708 11818
2 10450 12360
2 9408 11689
2 5083 3144
2 4573 8964
2 8351 4946
2 4073 8327
2 5492 5329
2 6556 11901
2 7376 1017
2 9375 8481
2 12787 6603
2 1711 12128
2 8582 12587
2 12061 10855
2 10233 1739
2 2889 5811
2 13093 5618
2 6445 5560
2 1750 5579
2 13193 5148
2 7914 2371
2 5477 11249
2 11080 3445
2 8394 5414
2 4719 4273
2 10449 7514
2 9516 7392
2 10013 5174
2 3628 12912
2 4684 6484
2 11908 2205
2 4224 3378
2 10077 8490
2 10756 1319
2 4586 9851
2 5889 10540
2 2767 2479
2 1681 13156
2 710 8119
2 13452 8633
2 13344 8829
2 11005 2928
2 10626 7823
2 5446 665
2 8239 11126
2 2758 10044
2 6570 1370
2 8502 6022
2 9165 1110
2 8788 7680
2 4255 4826
2 1191 6781
2 48 5376
2 9446 11762
2 356 3621
2 5024 5709
2 761 146
2 1327 6674
2 3241 7363
2 6582 11896
2 8509 2151
2 8755 8157
2 1128 8715
2 8451 8770
2 1933 954
2 3216 3303
2 11266 10490
2 4785 5735
2 2253 5998
2 8018 6481
2 10932 812
2 12305 7900
2 2427 11804
2 1070 542
2 324 4520
2 9953 8457
2 4929 2757
2 8842 8092
2 8180 903
2 3780 6285
2 995 10446
2 8303 11018
2 7008 10753
2 9078 3240
2 939 6542
2 6253 5679
2 3277 268
2 10655 10055
2 5477 5971
2 12630 6501
2 9512 8454
2 2266 9364
2 9674 4338
2 2366 3933
2 12431 3560
2 1860 11276
2 6270 13529
2 2122 12947
2 3189 11789
2 6843 9377
2 10325 8344
2 7753 5897
2 2608 12224
2 12340 2931
2 5191 11906
2 13243 7155
2 9509 5477
2 4365 13551
2 1284 1165
2 9639 2688
2 9803 925
2 10072 8618
2 318 7396
2 8817 12155
2 9782 7085
2 12553 945
2 4956 2823
2 8914 6217
2 11639 4165
2 11756 11440
2 3655 8584
2 5396 11693
2 7107 2880
2 10381 13132
2 7382 1928
2 11714 2883
2 5537 3606
2 9909 3001
2 2609 4701
2 11550 13307
2 113 760
2 5370 13188
2 3911 4558
2 10744 4303
2 11156 9737
2 8977 11199
2 12452 3513
2 9603 13050
2 11044 4418
2 11102 6577
2 3970 5756
2 555 8274
2 5181 993
2 1281 10058
2 12230 4855
2 2870 10351
2 13131 8920
2 8058 6462
2 10842 5451
2 11708 1685
2 6935 10359
2 3278 10164
2 12872 12380
2 5115 5880
2 13282 917
2 7795 1581
2 584 8195
2 6899 12552
