14592 22268
2 4692 9886
2 9830 9175
2 13113 11371
2 10391 1002
2 542 7838
2 14557 1693
2 642 8985
2 11316 5193
2 8611 6695
2 12300 11385
2 3931 3087
2 12762 5863
2 9834 6335
2 7602 8819
2 14345 12471
2 13351 13778
2 12670 8836
2 1948 760
2 831 9333
2 11865 3332
2 11252 1244
2 5710 10238
2 275 10774
2 9145 3495
2 8881 852
2 8653 3362
2 13735 252
2 3758 2351
2 12357 10645
2 4747 10136
2 6467 7952
2 3459 10821
2 12327 13700
2 13537 5202
2 8377 13565
2 14578 809
2 12311 5000
2 12807 12639
2 7060 1813
2 7927 9751
2 7046 5705
2 3457 8279
2 11373 12438
2 3055 3050
2 5276 8772
2 10950 2631
2 7066 12181
2 5096 6846
2 6746 1458
2 1247 13369
2 3298 873
2 11835 7722
2 12893 10645
2 2859 8248
2 7776 5715
2 454 9974
2 9985 10150
2 2408 7521
2 10953 382
2 3929 3770
2 10836 881
2 10415 3130
2 4657 5454
2 8632 5594
2 9428 8151
2 6435 5519
2 13864 2093
2 11809 7358
2 4137 14516
2 9729 13547
2 4266 9047
2 10591 12808
2 11854 12733
2 7854 1355
2 5627 4551
2 3055 2392
2 6502 11660
2 8762 2307
2 6566 7247
2 2398 1232
2 4738 3694
2 9095 4394
2 13078 13840
2 4143 2342
2 10062 5392
2 348 11124
2 9867 2446
2 9802 2744
2 9001 10576
2 4633 9719
2 4907 2210
2 3175 9233
2 1976 11692
2 9098 3396
2 887 6122
2 6790 8271
2 3079 13065
2 7169 672
2 2426 5752
2 7901 1764
2 8470 13614
2 7818 2042
2 2675 8516
2 10134 12788
2 7811 8529
2 1662 1660
2 10692 13448
2 13896 11661
2 4755 2048
2 9084 9094
2 3475 6866
2 13970 2873
2 6965 2818
2 4220 4848
2 1290 11702
2 524 1892
2 2234 11341
2 6079 4370
2 5317 11192
2 776 7246
2 8771 3764
2 1430 10625
2 3082 12738
2 6402 13930
2 2757 6560
2 4232 4583
2 3101 2894
2 6689 3330
2 5297 5146
2 291 8000
2 3336 2544
2 14024 3193
2 12155 1527
2 9216 13124
2 1745 12082
2 318 3058
2 4543 3707
2 593 12822
2 5457 5805
2 340 466
2 13026 3175
2 13479 10876
2 14513 12495
2 9856 7564
2 9902 325
2 14560 12233
2 4327 1715
2 11278 6862
2 13429 11513
2 3493 3451
2 8744 8365
2 9176 6567
2 11878 9039
2 9860 8721
2 7511 7195
2 3397 5144
2 14129 14023
2 3934 5294
2 9225 5291
2 5080 7515
2 11598 12407
2 10897 336
2 1091 14030
2 8573 12704
2 11416 8036
2 3807 10275
2 11641 13494
2 218 11516
2 11131 5550
2 9411 2794
2 13149 13853
2 8871 12659
2 27 11222
2 549 3971
2 7039 11564
2 1782 11320
2 11940 109
2 3828 5128
2 7393 11250
2 11730 12093
2 641 13931
2 1246 5048
2 10053 13695
2 7977 741
2 6424 7327
2 6666 7795
2 6150 1076
2 6886 7452
2 6524 7468
2 12894 9473
2 2790 3805
2 1896 10019
2 5019 6952
2 1819 9141
2 5331 5365
2 879 1446
2 11368 11214
2 7847 11205
2 10535 9909
2 8118 12420
2 5089 424
2 10534 10589
2 12539 12450
2 4292 6841
2 3754 4099
2 14502 244
2 3746 11402
2 12289 5185
2 2494 7725
2 11925 13119
2 5190 5443
2 7398 5204
2 9631 1509
2 12809 8289
2 914 9299
2 11516 7192
2 13900 3004
2 273 8218
2 513 10127
2 4112 10531
2 1889 6857
2 5674 10790
2 5391 103
2 5935 1673
2 4619 6967
2 8963 4614
2 10456 12382
2 10394 10189
2 4237 7211
2 7758 5632
2 8845 3900
2 5360 2611
2 5776 11548
2 3669 8655
2 12104 2686
2 4796 2889
2 13537 4787
2 12745 6314
2 8441 3388
2 1148 5095
2 5174 8820
2 10170 9601
2 11706 12794
2 5874 11700
2 4268 725
2 4195 10227
2 12326 11536
2 5587 12455
2 2607 2023
2 8924 5208
2 2050 8897
2 6610 1678
2 5263 1128
2 10073 4278
2 11166 2628
2 5557 12658
2 6973 6583
2 9777 3829
2 4279 1660
2 8348 9498
2 9510 14514
2 8258 11556
2 11061 4429
2 5943 6135
2 4076 14402
2 11540 7066
2 2477 7800
2 7129 10282
2 3018 11958
2 13114 3943
2 5296 11328
2 477 8200
2 11698 2768
2 5316 13943
2 2132 6513
2 10411 11024
2 4716 6191
2 14378 6770
2 4133 5726
2 10354 9492
2 8345 4223
2 3901 7092
2 1903 11296
2 9016 10710
2 12447 10921
2 4857 10173
2 9104 10720
2 11729 10382
2 1296 9019
2 3552 2519
2 6153 11905
2 3845 8429
2 8571 5732
2 8085 7574
2 8660 8562
2 1545 2107
2 5165 8857
2 3186 12190
2 8880 10237
2 11430 10468
2 6994 10670
2 14580 7579
2 4335 4183
2 11025 14484
2 11343 3293
2 7493 13989
2 3933 3081
2 3062 13277
2 5281 9369
2 5514 9101
2 7296 9242
2 10734 8817
2 6808 7914
2 2522 14069
2 6579 14368
2 7743 14098
2 5704 470
2 13034 12367
2 15 9731
2 7343 8507
2 2888 14499
2 8313 7970
2 361 3457
2 9005 565
2 12968 3133
2 13254 6109
2 9928 3952
2 11595 14509
2 2945 14584
2 4342 11475
2 1896 1285
2 6663 10336
2 3437 11957
2 5689 350
2 2755 253
2 10239 6668
2 6431 10845
2 2280 13782
2 11169 6911
2 1688 553
2 492 1454
2 10438 6478
2 14052 6797
2 7914 2860
2 11284 5837
2 12236 6069
2 8621 7617
2 10209 5020
2 3526 9119
2 4208 5355
2 8668 6188
2 1994 6603
2 14268 12966
2 14528 637
2 2154 4814
2 4635 7075
2 2563 2629
2 13967 14288
2 11605 13888
2 11873 4652
2 13642 12652
2 4095 120
2 12144 14047
2 11745 13781
2 899 3681
2 1085 855
2 35 8339
2 11827 14197
2 12574 14276
2 5033 13111
2 4228 2415
2 9802 12462
2 5007 2721
2 7993 3298
2 12763 11759
2 8943 9839
2 8307 2665
2 4851 1582
2 5279 712
2 13805 541
2 5284 11488
2 2481 9791
2 9858 2184
2 4885 7498
2 5052 7004
2 13004 6447
2 12906 9921
2 4494 2954
2 6799 7
2 6132 14340
2 5231 6697
2 10832 5611
2 13626 6595
2 7058 8908
2 2555 10508
2 7720 12861
2 5038 6081
2 1977 10125
2 3618 13611
2 12731 5284
2 6094 13573
2 334 13016
2 13348 5391
2 4288 9570
2 672 14500
2 690 462
2 12670 11441
2 7720 6346
2 9206 10487
2 10445 14007
2 1846 8157
2 3917 3975
2 13100 3580
2 1226 11301
2 5112 6465
2 3339 10306
2 11039 13742
2 2951 9880
2 11206 13137
2 14341 599
2 10971 12506
2 5445 12034
2 12052 13465
2 5464 1371
2 10458 2362
2 1309 13954
2 12703 12146
2 10714 11515
2 13037 11607
2 624 5199
2 11750 9625
2 11735 8957
2 6876 4980
2 14076 3703
2 10007 8211
2 7834 115
2 6618 3098
2 4087 12125
2 14366 8812
2 3846 11104
2 2765 11438
2 6454 14029
2 10726 6849
2 6542 12277
2 4000 8309
2 1364 10153
2 8728 9723
2 1884 14489
2 4355 7853
2 4752 11910
2 2104 4780
2 9814 6608
2 6541 12547
2 13385 3066
2 4675 8039
2 10391 930
2 4092 13219
2 7620 7471
2 409 1743
2 938 7892
2 1750 2915
2 2393 7323
2 5984 7810
2 2240 7438
2 7731 3586
2 3141 787
2 2797 12492
2 9085 1618
2 667 352
2 14389 6237
2 7658 5333
2 6959 7069
2 5423 7069
2 11411 14382
2 3310 12916
2 6594 7135
2 12147 13683
2 5103 5740
2 9903 4574
2 10615 3719
2 13553 868
2 7037 7098
2 8197 1632
2 5539 1857
2 11210 11397
2 2177 9609
2 5379 3960
2 7386 6918
2 6719 14540
2 13843 9698
2 2317 14030
2 4817 7825
2 5626 11771
2 10616 13819
2 9745 5490
2 11041 3472
2 5700 7450
2 5782 3613
2 6387 11630
2 14015 67
2 11988 4027
2 1462 1820
2 9184 1633
2 257 7367
2 7899 4347
2 14421 9160
2 4019 12511
2 9948 4491
2 4597 748
2 6383 1789
2 8121 14111
2 5728 13137
2 6221 9280
2 352 9859
2 2508 7103
2 6857 8671
2 13717 703
2 12649 14068
2 3019 10963
2 5636 2655
2 4134 2011
2 1500 10598
2 1949 13599
2 10709 7482
2 4730 3840
2 7017 8102
2 3053 5835
2 7480 2373
2 1128 179
2 4297 10388
2 7460 5029
2 12087 5896
2 13730 11146
2 8683 2020
2 13421 3673
2 11494 7991
2 7450 11073
2 10917 3609
2 4897 2481
2 4810 11805
2 7242 6375
2 850 9229
2 9929 9656
2 10678 7993
2 6860 12282
2 5553 4949
2 14110 5434
2 13055 4337
2 12965 6267
2 12266 7615
2 10138 11331
2 2797 2732
2 5537 12780
2 12073 14525
2 6991 7274
2 1381 10770
2 14295 8976
2 9316 6278
2 10504 8663
2 9550 9303
2 5000 5138
2 1058 10401
2 12600 5537
2 885 9274
2 428 9056
2 659 4073
2 9167 4590
2 3250 889
2 3734 1102
2 786 10168
2 2558 1406
2 2121 11439
2 7937 10044
2 13851 5297
2 10583 13401
2 1986 10453
2 5308 3652
2 4084 4547
2 3992 8238
2 8638 6819
2 12187 1786
2 13841 12867
2 25 8436
2 6057 12178
2 13302 8758
2 8951 10384
2 7746 14398
2 6418 13451
2 13595 6813
2 10683 1879
2 1154 5354
2 11605 9022
2 2691 1193
2 3147 8568
2 10179 1696
2 2069 11493
2 4713 1220
2 7241 9756
2 1785 6890
2 9579 3302
2 6242 3568
2 10648 4823
2 11920 9685
2 11876 6572
2 12593 14137
2 2610 13736
2 1962 3422
2 13238 11795
2 2459 12451
2 2093 9591
2 5195 8991
2 11324 4435
2 3392 8026
2 9616 7239
2 7415 7855
2 8022 12688
2 11842 10990
2 11355 3429
2 13287 13886
2 3304 2759
2 2450 3023
2 14278 296
2 2813 7296
2 5183 4737
2 6430 2647
2 5642 4539
2 6925 785
2 12522 10164
2 6313 11358
2 8042 10806
2 8225 7784
2 2187 12893
2 1986 8263
2 10160 9068
2 6265 9974
2 14322 1022
2 3909 2397
2 6189 5208
2 5658 9659
2 9508 8920
2 7832 9258
2 279 8683
2 8154 8928
2 4154 13275
2 2886 1594
2 4939 10718
2 13235 243
2 3982 10785
2 6964 1495
2 11779 927
2 7286 2372
2 3525 9686
2 1885 8031
2 8605 3521
2 8179 3042
2 2790 13202
2 6358 7709
2 7510 1796
2 13127 5883
2 4060 4472
2 13016 8770
2 10929 3680
2 12843 14313
2 10948 14569
2 12568 6208
2 618 14434
2 7527 2922
2 6227 7778
2 10999 0
2 3570 8269
2 13646 7119
2 5864 9343
2 2728 72
2 3607 9082
2 11840 9264
2 206 13571
2 6901 6320
2 620 5858
2 8323 14511
2 2880 3620
2 10300 14038
2 12963 3466
2 1714 10758
2 12896 2072
2 4147 7740
2 8053 11783
2 1330 14369
2 5496 4593
2 380 13694
2 12577 12762
2 2880 4986
2 7627 8713
2 3515 10346
2 7734 14101
2 12608 13343
2 6228 9278
2 2347 5007
2 1630 1998
2 1241 7447
2 7474 752
2 6681 2792
2 738 5200
2 5686 12597
2 7291 1057
2 12082 1836
2 3904 6511
2 862 3636
2 12065 10976
2 2772 13157
2 13691 7597
2 3014 10087
2 14323 10783
2 8289 5146
2 7522 8787
2 11728 13822
2 4558 3892
2 12288 7582
2 1107 5026
2 13651 8814
2 6485 551
2 12464 11485
2 164 3189
2 8404 8622
2 13042 769
2 12680 6037
2 2590 11990
2 7995 1650
2 11147 11165
2 509 13138
2 1587 10749
2 11357 12695
2 10837 8332
2 12281 12559
2 9069 10497
2 3637 13044
2 3599 13255
2 12483 7607
2 7255 2916
2 1703 10339
2 368 12400
2 7543 5421
2 9419 210
2 13558 5268
2 2537 1635
2 6981 9654
2 3730 3107
2 8060 10101
2 5682 3840
2 3910 715
2 7684 5802
2 10936 713
2 9577 9133
2 4025 9684
2 1826 1335
2 6284 5766
2 4824 4755
2 12508 13416
2 246 4573
2 9427 2062
2 7033 14248
2 11482 12671
2 3745 3976
2 2392 4493
2 5031 4675
2 6373 2088
2 5118 79
2 11979 12723
2 8496 2472
2 2897 13407
2 6859 3170
2 9012 3826
2 12983 5116
2 11849 8573
2 3639 3756
2 1 7948
2 3227 13526
2 12226 1439
2 2824 3268
2 8757 2681
2 14487 403
2 6012 4235
2 14093 8889
2 6637 9834
2 11327 9662
2 3304 8633
2 7435 6961
2 13698 7084
2 319 12947
2 7108 6561
2 12561 11918
2 6216 13081
2 650 5140
2 10462 1129
2 10176 1520
2 2944 9086
2 10864 3359
2 3045 2182
2 4787 5994
2 3598 12012
2 515 8146
2 8631 12611
2 1494 7981
2 4786 9634
2 11981 9729
2 11458 9767
2 12018 5926
2 5506 13057
2 11113 8400
2 10919 10119
2 3775 10262
2 5266 14105
2 8811 4867
2 10387 40
2 7293 630
2 6996 7659
2 1999 267
2 8771 11691
2 3610 10575
2 7026 14032
2 4863 11764
2 954 2782
2 1886 11930
2 10069 8473
2 8566 5910
2 9235 5079
2 345 5984
2 5601 8076
2 8341 45
2 9657 10344
2 13936 7690
2 5049 9605
2 3419 2192
2 2348 7346
2 7130 3816
2 12998 13060
2 14185 2508
2 12005 12751
2 3392 11984
2 4935 4654
2 11047 4325
2 12369 10447
2 4736 11956
2 958 6922
2 3815 14509
2 2115 7128
2 4537 11727
2 11795 3365
2 4914 5996
2 9789 5942
2 11363 1794
2 7455 3221
2 2326 4673
2 9041 10189
2 14170 8392
2 320 1173
2 1495 8599
2 896 11604
2 13060 687
2 13717 10753
2 6608 1420
2 285 3343
2 12092 5265
2 11521 6861
2 1217 7905
2 13210 6022
2 1384 4703
2 1232 1980
2 2110 5113
2 2548 13775
2 546 6300
2 7859 14035
2 10135 14085
2 7092 11532
2 6895 2995
2 7648 7453
2 5116 13063
2 7899 8123
2 12295 14316
2 12684 8684
2 4584 3708
2 4115 1078
2 12322 9144
2 6237 11783
2 11940 8147
2 11744 619
2 3256 2010
2 8455 6336
2 8185 3253
2 3085 14218
2 13232 2880
2 3837 1521
2 10146 3243
2 7510 4330
2 1433 665
2 13340 10358
2 10933 12632
2 8648 14554
2 1545 2049
2 981 9239
2 2094 8444
2 5883 9500
2 12232 8280
2 12286 4135
2 9346 14367
2 2437 88
2 3282 9669
2 11875 5523
2 2471 13246
2 14549 14320
2 12986 1656
2 7539 11758
2 10005 1071
2 5355 6244
2 11653 6731
2 7035 5830
2 12458 12764
2 5532 14325
2 920 2694
2 7345 9951
2 4194 6491
2 6742 6848
2 12838 5031
2 13799 4554
2 10242 6770
2 7524 7137
2 2179 519
2 9827 2261
2 1213 5922
2 3602 3576
2 12880 3217
2 4473 1956
2 11310 10546
2 3248 13750
2 3218 1240
2 1392 10287
2 10618 157
2 1345 8397
2 10395 12510
2 8304 13580
2 7630 10130
2 560 6700
2 8665 7341
2 6407 12539
2 8093 5058
2 3543 7087
2 11007 14281
2 7962 13434
2 2500 7199
2 2645 1101
2 6417 2558
2 12785 9992
2 9340 908
2 9738 11707
2 5949 4551
2 941 12112
2 12944 3649
2 3063 30
2 9402 7159
2 6359 4421
2 905 12122
2 4099 13669
2 4773 1973
2 1731 12307
2 8375 14015
2 661 353
2 8249 13171
2 5828 13932
2 6252 14550
2 13694 8049
2 3224 8388
2 431 1547
2 12746 7094
2 3136 12811
2 10163 12005
2 1082 2037
2 3295 10453
2 2105 11322
2 13194 4860
2 12073 6127
2 13127 14541
2 13766 11789
2 7642 14257
2 7596 8581
2 2015 6393
2 545 13645
2 10774 10904
2 4989 5581
2 8822 7065
2 345 7491
2 13904 5679
2 3313 10977
2 795 1397
2 12625 119
2 11490 13360
2 2513 9874
2 13167 11049
2 6361 4415
2 1217 8417
2 8370 6940
2 6152 13682
2 5238 5063
2 11617 1227
2 10070 4622
2 1715 13361
2 6814 12672
2 10580 4185
2 8909 528
2 10195 3808
2 6051 6711
2 4296 11999
2 2749 12821
2 3715 1357
2 6719 7104
2 256 225
2 1103 4328
2 2932 11564
2 8786 8643
2 6117 13291
2 12110 6789
2 8492 8545
2 7505 344
2 4197 13854
2 4161 10648
2 4704 2877
2 3289 1
2 8417 2532
2 8691 1931
2 14265 14468
2 10000 5675
2 9375 2150
2 11885 1826
2 1177 12568
2 2573 2023
2 1170 14401
2 3727 10248
2 11723 6639
2 13557 3377
2 1181 6303
2 4908 1934
2 6243 1106
2 11256 12101
2 13318 5073
2 2012 12374
2 4619 5276
2 1185 11549
2 7724 11243
2 10966 11161
2 2176 3555
2 6069 2008
2 8859 3454
2 4977 39
2 3553 13364
2 13848 8379
2 3119 12721
2 2382 12036
2 11330 9969
2 5127 6779
2 14516 14394
2 12023 8811
2 7705 12790
2 11775 2548
2 12301 2833
2 12402 9166
2 6508 14225
2 10024 7121
2 5161 8582
2 3283 5841
2 7051 13347
2 6129 9695
2 5015 683
2 8770 12972
2 8244 5447
2 2570 9525
2 4193 1910
2 8087 6120
2 2618 3031
2 8095 2404
2 8836 12354
2 702 10934
2 9726 2485
2 3225 2902
2 10223 12153
2 14236 1274
2 4648 46
2 5037 12820
2 11678 12798
2 6039 8504
2 3871 3759
2 4370 9709
2 13365 8366
2 4402 2018
2 3305 806
2 9402 9163
2 13516 10941
2 5887 637
2 2619 6828
2 8124 339
2 6811 11143
2 10691 4900
2 12016 7880
2 10314 3124
2 14420 6413
2 3030 11687
2 9366 13642
2 14167 8034
2 289 7862
2 254 12736
2 3733 686
2 8360 1769
2 5541 12756
2 12749 560
2 3800 8180
2 3159 13738
2 3613 11401
2 5717 381
2 5941 11774
2 10276 10815
2 1163 12322
2 11128 6479
2 3561 3326
2 11492 9102
2 11768 1188
2 9322 13554
2 9850 3922
2 10572 1306
2 250 14410
2 13648 8610
2 5364 676
2 8824 3484
2 6496 10097
2 14011 12255
2 7534 8588
2 9214 5497
2 603 6229
2 9075 11043
2 14045 9401
2 9552 4933
2 5988 3966
2 1100 8261
2 1898 5577
2 9539 3089
2 14051 6808
2 1786 12794
2 8825 4041
2 9230 10722
2 12726 12537
2 2584 10732
2 165 5387
2 6979 11020
2 10955 8646
2 5935 504
2 5718 11074
2 414 6949
2 2282 6350
2 6522 14188
2 13292 2749
2 1600 7322
2 489 1566
2 2682 1648
2 14060 974
2 6239 1925
2 7637 6889
2 895 6356
2 9608 9355
2 6046 2127
2 2001 1016
2 7328 5511
2 923 5777
2 12405 7633
2 4799 6619
2 14183 11800
2 960 4127
2 1009 6625
2 1434 2226
2 8554 3185
2 2804 4419
2 3439 489
2 9170 3136
2 2254 11916
2 5748 9915
2 13307 8334
2 13634 1339
2 1031 8864
2 4085 4959
2 481 9443
2 11643 4488
2 292 829
2 6704 9340
2 625 14205
2 12378 6113
2 8135 4520
2 3832 1858
2 14158 622
2 11988 10415
2 6139 14384
2 9015 8840
2 5022 4021
2 14307 2889
2 5399 1131
2 10188 5827
2 6126 6088
2 6519 130
2 4073 14536
2 12824 4082
2 595 8847
2 7116 12436
2 4888 128
2 9296 4890
2 7203 12868
2 2382 9086
2 2192 4472
2 10922 3485
2 11446 10882
2 4780 1619
2 7546 6399
2 6316 7809
2 12494 13702
2 7024 10051
2 1199 11786
2 3276 7767
2 435 13335
2 6064 11880
2 3005 12581
2 11834 4344
2 13099 4159
2 2463 2829
2 7277 8883
2 6865 6407
2 12299 8569
2 4735 3886
2 2727 882
2 14472 4598
2 9207 4373
2 5298 4923
2 12245 11845
2 6015 8612
2 1501 9740
2 13153 1290
2 6396 9074
2 13023 10140
2 12615 4744
2 12304 5327
2 12893 12702
2 10293 12413
2 6764 12184
2 9506 4545
2 4367 411
2 11574 2294
2 11489 977
2 4309 9866
2 226 9069
2 4901 2910
2 3844 13115
2 6382 14089
2 8153 9142
2 1002 1508
2 12545 13508
2 7638 2214
2 10137 3986
2 8077 10340
2 14532 3719
2 2439 14557
2 11185 5914
2 13497 12311
2 13370 4616
2 3923 12022
2 6740 13226
2 803 13848
2 11679 3005
2 7802 3297
2 4670 7445
2 12913 8480
2 7673 10338
2 3878 13855
2 13033 11241
2 12211 3953
2 1451 13452
2 14055 12673
2 13475 13680
2 10579 8589
2 6456 14188
2 4098 4434
2 8029 3493
2 13558 4096
2 6087 4583
2 5921 8807
2 10805 3187
2 6609 2826
2 1824 8401
2 12556 428
2 215 1415
2 3927 11234
2 3041 4613
2 2978 4066
2 4770 3742
2 13232 7798
2 8698 13014
2 12218 2007
2 10271 5563
2 1575 11175
2 758 2680
2 677 4493
2 10519 3333
2 3630 732
2 8282 2387
2 4620 6298
2 10745 7279
2 10615 13698
2 4101 9668
2 11138 3964
2 1035 5880
2 12086 13131
2 14286 8179
2 7545 3254
2 4132 8747
2 2178 5331
2 13935 12241
2 7517 434
2 3833 2576
2 13422 11895
2 2021 2740
2 12386 8276
2 2666 11641
2 11593 12455
2 11697 9608
2 4060 3238
2 1296 7651
2 319 2798
2 8403 4751
2 10757 446
2 14508 9636
2 2052 4972
2 1159 2714
2 235 9418
2 6807 11040
2 449 13559
2 77 1609
2 10723 13308
2 6103 9572
2 8362 12304
2 520 2814
2 6098 13259
2 12107 5631
2 2870 6598
2 12916 12202
2 4743 81
2 8129 5979
2 13132 2972
2 8996 13372
2 12511 1253
2 7788 1450
2 2653 3019
2 14222 2821
2 7533 8852
2 11019 1711
2 5562 10412
2 1199 2033
2 11476 3280
2 155 11428
2 2538 13528
2 12764 13442
2 9456 6106
2 8332 639
2 10953 6023
2 10081 13798
2 8591 723
2 6843 9393
2 559 9991
2 13246 7342
2 2079 7
2 4411 1905
2 12260 6114
2 590 455
2 3489 2791
2 10814 3483
2 5322 4042
2 9587 6497
2 1150 7649
2 888 40
2 6061 5411
2 7529 1735
2 10336 2755
2 1930 5964
2 12649 127
2 11295 8563
2 14540 5704
2 2588 10846
2 1288 2274
2 6940 3935
2 4188 7893
2 11760 11832
2 12152 12231
2 9321 4253
2 8421 13330
2 6134 6823
2 13490 14312
2 4653 9569
2 10699 8748
2 1284 5534
2 11980 9179
2 418 289
2 4236 14566
2 13215 6318
2 4213 985
2 10916 11001
2 13831 13503
2 4380 5668
2 6665 11137
2 5775 11796
2 4978 9879
2 9859 9013
2 4289 9791
2 2966 2760
2 7133 7164
2 14042 7828
2 12866 4136
2 6873 13098
2 148 6655
2 6777 12982
2 5055 12050
2 4456 1611
2 9373 13167
2 14033 3872
2 1854 8333
2 11061 10144
2 13707 14392
2 2163 2041
2 10693 7559
2 1027 10078
2 5781 869
2 607 8642
2 10574 8177
2 4336 13079
2 12932 6279
2 13869 11204
2 14285 4249
2 9688 11940
2 236 3945
2 6536 11603
2 12452 9990
2 11631 12928
2 7959 649
2 8801 3725
2 9720 10444
2 9517 7179
2 1134 8795
2 14479 2285
2 4990 12815
2 3943 13695
2 12975 8164
2 9821 9667
2 13332 11352
2 6594 8972
2 12976 16
2 7391 10154
2 6040 14129
2 11184 12521
2 8378 7097
2 4784 5288
2 2645 9916
2 14234 2005
2 11774 5676
2 182 6786
2 13531 10329
2 7008 9803
2 3726 4874
2 943 11591
2 8490 12952
2 12892 2696
2 12255 6189
2 14459 4343
2 3227 11445
2 2780 8094
2 14233 8306
2 11638 1910
2 7953 14231
2 279 11971
2 6717 874
2 10162 8835
2 2902 10559
2 5943 3889
2 3462 9996
2 12168 3933
2 10696 7464
2 11426 3281
2 6870 4476
2 7040 7194
2 321 5451
2 1338 1719
2 6106 14217
2 7757 4374
2 7663 7802
2 3385 8128
2 6324 12209
2 13277 454
2 3424 13383
2 1018 12616
2 10388 11822
2 2424 6441
2 4933 9422
2 11675 14036
2 5427 10019
2 3144 2610
2 3534 8745
2 3856 4603
2 2011 10479
2 3635 7087
2 214 11029
2 3156 14250
2 77 11637
2 1483 1918
2 1834 8677
2 4154 9757
2 4066 13241
2 7109 12843
2 4789 5063
2 575 12827
2 10063 218
2 10722 13671
2 11898 8321
2 7359 5900
2 9976 3873
2 6840 9051
2 8185 9865
2 1797 6337
2 10437 13630
2 994 6912
2 10592 5448
2 10516 3145
2 12604 3369
2 9501 10362
2 479 1668
2 12039 2030
2 7364 10854
2 2819 8114
2 11919 1917
2 9990 1343
2 1158 10509
2 13420 12572
2 11741 3427
2 8799 12670
2 108 8900
2 724 11876
2 1461 5220
2 9987 11627
2 10777 7499
2 7979 5498
2 2332 255
2 11535 9775
2 10332 11543
2 5079 12834
2 10508 6379
2 12227 8258
2 8246 10711
2 10593 11484
2 10900 9896
2 1758 13305
2 7105 7343
2 13902 8362
2 825 5501
2 8701 4835
2 2185 206
2 13991 753
2 2726 4327
2 740 700
2 9661 4032
2 7401 7638
2 105 4853
2 4999 14393
2 4391 5852
2 13698 1268
2 12583 3984
2 11471 6457
2 11085 1880
2 8405 12562
2 3218 2699
2 14140 13772
2 11774 14258
2 929 13307
2 14150 5653
2 36 12041
2 9188 2175
2 5145 3371
2 13066 13611
2 4761 12884
2 5333 4448
2 5337 3772
2 502 13777
2 10113 10853
2 6194 1851
2 12277 7783
2 13978 13895
2 13125 1427
2 4747 14521
2 4143 13567
2 11205 7643
2 5549 14447
2 3947 12496
2 8071 1245
2 10193 10687
2 1122 5086
2 1748 14242
2 3184 5149
2 14252 8668
2 8474 737
2 13037 653
2 3984 6241
2 3422 9764
2 12088 3706
2 10144 3363
2 12096 8485
2 11806 10855
2 322 4810
2 13991 4921
2 13245 6653
2 5126 13416
2 8280 12803
2 2876 10372
2 3417 629
2 13164 2013
2 2963 11329
2 12349 7236
2 5231 3338
2 4580 13150
2 10037 4887
2 11837 5109
2 10690 10992
2 12068 4375
2 4765 708
2 8252 6899
2 368 11130
2 14510 6914
2 6605 758
2 897 8508
2 9924 666
2 3666 7209
2 4618 8851
2 6116 10121
2 5503 4070
2 6151 11946
2 5362 8530
2 3875 4408
2 10008 2866
2 2655 7399
2 8641 7682
2 9200 7741
2 5146 12136
2 3246 4351
2 13393 2222
2 5352 6311
2 7108 1749
2 1528 6265
2 5915 9201
2 13088 4230
2 4527 6701
2 8017 6937
2 5041 9598
2 4903 11656
2 5370 663
2 6290 11321
2 8063 7341
2 14016 14431
2 3171 9805
2 9328 6875
2 9530 3826
2 8780 2170
2 6381 9138
2 8367 1239
2 2417 11639
2 4986 2462
2 3261 247
2 12773 1297
2 2451 2622
2 8532 483
2 4453 3170
2 10504 10955
2 6609 10522
2 11814 13321
2 13067 12194
2 7954 7031
2 2768 955
2 6834 14116
2 9739 6939
2 4297 12707
2 2140 634
2 12939 3986
2 2553 11963
2 6086 11078
2 1973 11389
2 4800 7001
2 12163 2986
2 8304 13912
2 13899 9026
2 3142 14241
2 4741 10154
2 12040 3883
2 13937 9325
2 377 12598
2 6707 7805
2 10388 3383
2 9164 1800
2 3151 339
2 8848 7287
2 619 6398
2 5061 13542
2 9008 615
2 1213 14076
2 4750 12154
2 13689 11871
2 11618 1472
2 10649 4076
2 5810 5263
2 3430 11138
2 10924 1415
2 13829 1265
2 9010 5221
2 10409 8288
2 11684 8274
2 8003 6744
2 5453 10859
2 12382 11067
2 8541 6477
2 11832 7388
2 12427 13419
2 423 12375
2 11110 5382
2 6712 10003
2 595 3134
2 5981 8237
2 6780 4767
2 1340 13796
2 11550 8567
2 2654 1886
2 13919 12228
2 13709 9657
2 1847 9073
2 13617 12424
2 719 13486
2 9439 5518
2 2704 8837
2 6734 13864
2 10834 2028
2 12679 3978
2 748 7211
2 11769 1486
2 1059 9936
2 11841 12774
2 5495 5520
2 4334 13463
2 6821 12493
2 8742 12426
2 961 3463
2 4406 13250
2 13616 2405
2 4228 6419
2 4604 4626
2 2470 4382
2 4543 4250
2 7929 11306
2 1461 1182
2 2576 359
2 11215 7491
2 8405 8947
2 5703 4978
2 1147 8416
2 14041 10675
2 13923 2528
2 13410 4008
2 9981 7705
2 5971 6429
2 8058 6177
2 2982 867
2 13677 13323
2 13460 9355
2 5297 13084
2 2585 13447
2 2337 11943
2 6014 7472
2 6809 9413
2 3694 3766
2 1591 11174
2 4681 13342
